Company,TypeName,Ram,Weight,Price,Touchscreen,IPS,PPi,Cpu Brand,HDD,SSD,Gpu Brand,OS
Lenovo,Notebook,4,1.9,24717.6576,0,0,100.45466986113651,Other Intel Processor,0,128,Intel,Others/No OS/Linux
Lenovo,Notebook,8,2.3,123213.8057,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,8,1.68,81198.72,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Asus,Notebook,8,1.4,105037.7143,0,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.11,123213.8057,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,34708.11429,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Asus,Gaming,16,2.5,164315.52,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,1.48,190803.2914,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Acer,Gaming,8,2.7,115084.8,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.34,108599.8629,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.18,49961.41714,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
HP,Notebook,4,1.64,71151.63429,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Toshiba,Notebook,4,1.2,109147.8857,0,0,165.6321180513006,Intel Core i5,0,128,Intel,Windows
HP,Notebook,4,1.48,100469.9438,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.95,110061.2571,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.43,132347.52,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.64,95836.41051,0,0,157.3505121487356,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,62474.60571,0,0,111.93520355955211,Intel Core i3,500,0,Intel,Windows
Dell,Gaming,8,2.65,86678.94857,0,0,141.21199808219862,Intel Core i5,0,0,Nvidia,Windows
HP,Ultrabook,4,1.26,140567.8629,0,0,176.23257360658386,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.48,145226.0571,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Ultrabook,8,1.54,172372.3694,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,1.49,73069.71429,0,0,117.82653006268643,Intel Core i3,500,0,Intel,Windows
Toshiba,Notebook,8,1.5,110517.9429,0,0,117.82653006268643,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,70328.68663,0,0,100.45466986113651,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,16,2.4,271088.64,0,1,254.67134914246222,Intel Core i7,0,512,Nvidia,Windows
Toshiba,Notebook,8,1.47,136092.3429,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,203590.4914,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,72703.45234,1,1,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
Toshiba,Ultrabook,8,1.2,145226.0571,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.11,104946.3771,0,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,108273.7893,0,0,157.3505121487356,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.09,95578.83977,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,4,1.26,142394.6057,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.31,108599.8629,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,1.95,96817.37143,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
Dell,Ultrabook,8,1.29,148331.52,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,2.63,98644.11429,0,0,127.33567457123111,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.64,88871.04,0,0,111.93520355955211,Intel Core i5,0,256,Intel,Windows
Acer,Notebook,6,2.1,37356.89143,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
MSI,Gaming,8,2.7,108855.6069,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.95,109147.8857,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.84,112252.4352,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
HP,Ultrabook,8,1.26,123213.8057,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
HP,Notebook,4,2.04,67772.16,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Toshiba,Ultrabook,8,1.47,157556.5714,0,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.09,97086.816,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.64,92297.09623,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,1.8,77362.56,1,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Vero,Notebook,2,1.45,19253.86971,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
Toshiba,Notebook,16,2.4,130155.4286,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Lenovo,Notebook,8,2.3,95867.46514,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,91337.14286,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
HP,Notebook,8,1.84,192113.0661,0,0,141.21199808219862,Intel Core i5,500,256,Intel,Windows
HP,Notebook,8,1.43,134174.2629,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,16,3.78,141174.3415,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,16,4.6,209161.1438,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Asus,Netbook,4,1.2,26295.96343,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Lenovo,Notebook,16,1.1,239303.3143,0,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
HP,Notebook,8,1.91,89419.06286,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.3,99922.83429,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.04,89419.06286,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Dell,Ultrabook,16,1.2,205873.92,1,0,276.053530085501,Intel Core i7,0,1000,Intel,Windows
HP,Notebook,4,2.31,64406.38629,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,1.96,45577.23429,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Acer,Notebook,8,2.4,41010.37714,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
Dell,2 in 1 Convertible,12,1.6,118646.9486,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,2.94,166142.2629,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
HP,Notebook,8,2.04,97730.74286,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,16,4.0,91154.46857,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Dell,Notebook,4,2.25,51057.46286,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
Dell,Notebook,16,2.32,90422.85806,0,0,141.21199808219862,Intel Core i7,2000,0,AMD,Windows
MSI,Gaming,16,1.8,176189.3486,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,8,1.29,133169.5543,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Asus,Gaming,64,3.58,363065.1429,0,1,127.33567457123111,Intel Core i7,0,1000,Nvidia,Windows
Dell,2 in 1 Convertible,8,1.62,72887.95337,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Dell,Gaming,16,3.21,121387.0629,0,0,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,118738.2857,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Dell,Notebook,4,2.06,44022.67611,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
HP,Notebook,4,2.31,109513.2343,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Ultrabook,8,1.26,109513.2343,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.49,99557.48571,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Ultrabook,8,1.3,156505.2809,1,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,3.0,60191.17714,0,0,106.11306214269258,Intel Core i5,1000,0,AMD,Windows
Lenovo,Notebook,4,2.3,89236.38857,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
MSI,Gaming,16,3.78,228251.52,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Notebook,4,2.1,49322.05714,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
HP,Notebook,4,2.31,85856.91429,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
Lenovo,Ultrabook,8,0.99,127780.6629,1,1,234.9767648087785,Other Intel Processor,0,512,Intel,Windows
Lenovo,Gaming,32,4.6,295932.3429,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,0.69,59028.45531,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,16,1.3,187149.8057,0,1,331.2642361026012,Intel Core i7,0,512,Intel,Windows
Dell,Notebook,8,2.18,68502.85714,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,1.54,94167.68091,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
HP,Workstation,8,1.9,136549.0286,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
Lenovo,Notebook,8,1.7,109513.2343,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
HP,Notebook,4,1.29,56172.34286,0,0,276.053530085501,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Acer,Notebook,4,2.4,35347.47429,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Dell,Notebook,4,2.2,35940.25234,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,31601.73806,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
Asus,Gaming,8,2.7,146048.0914,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,Ultrabook,4,1.4,74745.75086,0,1,165.6321180513006,Intel Core i5,0,256,AMD,Windows
HP,Netbook,4,2.4,146048.0914,0,0,125.36742798669837,Intel Core i5,0,128,Intel,Windows
Acer,Notebook,8,2.4,72978.37714,0,0,141.21199808219862,Intel Core i5,1000,256,Nvidia,Windows
Dell,Notebook,8,2.36,58346.16686,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,8,2.6,146048.0914,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,4,1.96,45668.57143,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
Asus,Gaming,16,4.3,209984.0914,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Dell,Ultrabook,4,1.5,103681.3577,0,0,125.36742798669837,Intel Core i3,500,0,Intel,Windows
Dell,Ultrabook,4,1.5,106587.7056,0,0,125.36742798669837,Intel Core i3,0,128,Intel,Windows
Acer,Notebook,4,2.2,19089.46286,0,0,100.45466986113651,Other Intel Processor,0,16,Intel,Others/No OS/Linux
HP,Workstation,8,3.0,264786.3771,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows
Lenovo,Gaming,16,2.4,109513.2343,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
Dell,Ultrabook,8,1.5,129068.5166,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
MSI,Gaming,8,2.9,138027.7769,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,2.1,79189.30286,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
HP,Notebook,4,2.1,36352.18286,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Asus,Gaming,16,2.59,122300.4343,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,8,1.16,155181.8057,1,0,276.053530085501,Other Intel Processor,0,256,Intel,Windows
Dell,Notebook,4,2.24,70251.96343,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows
Lenovo,Notebook,4,2.1,39183.63429,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
HP,Ultrabook,8,1.16,179842.8343,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,50144.09143,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Others/No OS/Linux
Dell,Ultrabook,8,1.23,125953.92,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Lenovo,Gaming,16,4.6,251176.2295,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Razer,Ultrabook,8,1.25,93985.92,1,0,352.4651472131677,Intel Core i7,0,256,Intel,Windows
Toshiba,Ultrabook,16,1.05,203316.48,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,3.52,119879.0866,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
Vero,Notebook,4,1.35,17902.08,0,0,165.6321180513006,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,8,1.16,154359.7714,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,8,1.43,138193.0971,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
Dell,Notebook,4,2.09,47826.86811,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Asus,Notebook,4,2.0,39731.65714,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,152441.6914,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,4,0.69,43750.49143,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.26,173083.8857,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
Lenovo,Gaming,8,2.4,90332.43429,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Others/No OS/Linux
HP,Gaming,8,3.35,103119.6343,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
HP,Notebook,8,2.04,57451.06286,0,0,100.45466986113651,Intel Core i7,2000,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.8,187275.851,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
Asus,Notebook,4,1.5,25391.72571,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Ultrabook,8,1.84,68685.53143,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.23,56263.68,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
Lenovo,Notebook,16,2.5,100379.52,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
HP,Workstation,8,3.0,360726.912,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,2.5,71608.32,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows
MSI,Gaming,16,3.78,219117.8057,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
HP,Ultrabook,8,1.88,198358.6999,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,16,2.8,222862.6286,1,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
MSI,Gaming,8,2.4,104380.0869,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,148788.2057,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Workstation,8,2.59,203590.4914,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,2 in 1 Convertible,8,1.48,164315.52,1,0,220.84282406840083,Intel Core i7,0,256,Intel,Windows
HP,Workstation,8,2.0,173449.2343,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Ultrabook,8,1.26,209796.8503,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,8,2.18,92241.38057,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
HP,Notebook,8,1.88,144221.3486,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.27,213637.5771,1,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,4,1.9,30963.29143,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
HP,Notebook,4,1.86,27127.13143,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Lenovo,Notebook,8,2.32,54710.94857,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Others/No OS/Linux
Dell,Gaming,8,2.62,109513.2343,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.04,205570.6807,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
HP,Notebook,4,1.91,43740.44434,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
MSI,Gaming,16,2.7,136348.0869,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Ultrabook,12,1.4,209984.0914,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,8,2.5,72018.42377,0,0,141.21199808219862,Intel Core i5,0,0,AMD,Windows
HP,2 in 1 Convertible,8,1.48,186419.1086,1,0,220.84282406840083,Intel Core i7,0,512,Intel,Windows
Lenovo,Ultrabook,8,1.7,136914.3771,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,16,1.7,161575.4057,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
HP,Gaming,8,2.62,82112.09143,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.2,41923.74857,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
HP,Notebook,4,2.1,43566.90377,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Dell,Gaming,8,2.62,136823.04,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,8,1.95,126958.6286,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,42745.78286,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows
HP,Notebook,2,1.44,22742.94857,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
MSI,Gaming,8,2.2,76631.86286,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,8,1.96,62017.92,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
HP,Notebook,16,2.1,105859.7486,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Asus,Notebook,4,2.2,33703.40571,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,4,2.1,36352.18286,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
Lenovo,Notebook,8,2.2,64758.03429,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
Asus,Notebook,4,2.0,70238.26286,0,0,157.3505121487356,Intel Core i3,0,256,Intel,Windows
Lenovo,Notebook,4,2.32,75353.14286,0,0,141.21199808219862,Intel Core i7,0,0,Intel,Windows
Lenovo,Gaming,16,3.31,119194.9714,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
MSI,Gaming,16,1.91,196682.6633,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,4,2.07,59369.14286,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
Lenovo,2 in 1 Convertible,8,1.36,149518.9029,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
Lenovo,Ultrabook,6,1.54,75901.16571,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
Dell,Notebook,8,1.98,81747.65623,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux
Acer,Notebook,4,2.1,30415.26857,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
HP,Notebook,6,2.18,72978.37714,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Asus,Gaming,8,2.591,83025.46286,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,16,2.09,107686.4914,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Acer,Notebook,4,2.23,63113.96571,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
Dell,Ultrabook,8,1.23,100379.52,1,0,276.053530085501,Intel Core i5,0,256,Intel,Others/No OS/Linux
Acer,Gaming,16,4.2,237385.2343,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Lenovo,Gaming,8,2.4,74805.12,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
HP,Notebook,4,1.86,44298.51429,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
Apple,Ultrabook,8,0.92,106225.0971,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Dell,2 in 1 Convertible,8,1.6,109513.2343,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
HP,Notebook,12,2.21,121204.3886,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,4,1.9,33612.06857,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
Asus,Gaming,16,4.3,196374.8571,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
Acer,Notebook,4,2.1,24843.70286,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
MSI,Gaming,16,2.43,187140.672,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,Notebook,4,2.3,45577.23429,0,0,100.45466986113651,Intel Core i3,0,128,AMD,Windows
Lenovo,Notebook,8,2.2,57451.06286,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Others/No OS/Linux
Dell,2 in 1 Convertible,16,2.0,117368.2286,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
Dell,Ultrabook,16,1.2,244783.5429,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
Asus,Gaming,8,2.2,106773.12,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
Dell,Notebook,8,2.36,81198.72,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
HP,Notebook,8,1.91,52884.20571,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
Lenovo,Notebook,4,2.2,27309.80571,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
Acer,Notebook,8,3.3,57451.06286,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
Asus,Gaming,16,2.2,223684.6629,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,8,0.92,116820.2057,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
Asus,Notebook,16,2.2,159748.6629,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,16,2.43,178015.1781,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Dell,2 in 1 Convertible,8,2.191,91245.80571,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
Asus,Gaming,16,2.9,178016.0914,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Acer,Netbook,2,1.3,15892.66286,0,0,135.0942111925629,Other Intel Processor,0,32,Intel,Others/No OS/Linux
Acer,Notebook,4,3.3,54619.61143,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
Lenovo,Notebook,8,2.8,49230.72,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,Others/No OS/Linux
Lenovo,Gaming,8,2.6,116180.8457,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Acer,2 in 1 Convertible,8,1.2,104946.3771,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
Lenovo,Notebook,8,2.3,139654.4914,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
MSI,Gaming,8,2.2,134823.6699,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
HP,Notebook,6,2.1,48317.34857,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
Dell,Ultrabook,8,1.26,156494.3205,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
Dell,2 in 1 Convertible,4,2.08,46490.60571,1,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows
Asus,Notebook,4,2.65,28223.17714,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
Dell,Ultrabook,8,1.29,134904.96,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.18,47665.20137,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Others/No OS/Linux
Lenovo,Gaming,16,2.6,93985.92,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
MSI,Gaming,8,2.2,104946.3771,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Netbook,16,1.3,150706.2857,1,1,176.23257360658386,Intel Core i7,0,512,Intel,Windows
Razer,Gaming,16,1.95,319588.6629,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,Windows
Dell,Notebook,8,2.3,42838.03337,1,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
MSI,Gaming,16,2.7,145956.7543,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
Apple,Ultrabook,4,1.08,87592.32,0,0,135.0942111925629,Intel Core i5,0,0,Intel,Mac
HP,Notebook,4,2.1,43659.15429,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
HP,Ultrabook,8,1.54,200776.3941,0,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
Dell,Notebook,4,2.24,67315.47429,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
MSI,Gaming,8,2.3,106773.12,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
Lenovo,Notebook,16,1.4,136914.3771,0,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,6,2.2,54580.33646,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
Asus,Ultrabook,8,1.45,116911.5429,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
Acer,Notebook,4,2.4,33045.77829,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Others/No OS/Linux
